#SampleID,SampleType,Population,Subpopulation,Year,Month,Day,Name,Group,Subgroup,Type_CE,Stage,Visit,VisitLF,ScoreFaeces,Treatment,CIBDAI_1,CIBDAI_2,SignsDurationMonths,Localisation,StudyDurationWeeks,ConcurrentDiseases,LaboratoryFindings,Breed,Diet,AgeDays,Sex,NeuteringStatus,Run,Description,Sample_or_Control
sa551,Faeces,IgG-,IgG,2016,1,20,Bridgette,ChronicEnteropathy,New_Study,Antibiotic_Responsive,Remission,5,Last,3,Hypoallergenicc_Oxytetracycline_200mg,5,0,Unknown,Mixed,18,Greyhound_Alopecia,Mild_neutropenia_breed_related,Greyhound,Hypoallergenic,720,Female,Yes,2,Bridgette IgG- V7_Rep1_FVASLMML1223,True Sample
sa88,Colon_Biopsy,NA,Intestine,2015,9,9,Bridgette,ChronicEnteropathy,New_Study,Antibiotic_Responsive,Active,1,First,NA,Hypoallergenicc_Oxytetracycline_200mg,5,0,Unknown,Mixed,18,Greyhound_Alopecia,Mild_neutropenia_breed_related,Greyhound,Hypoallergenic,720,Female,Yes,2,BridgetteC V1_Rep1_FVASLMML1225,True Sample
sa485,Colon_Biopsy,NA,Intestine,2016,1,20,Bridgette,ChronicEnteropathy,New_Study,Antibiotic_Responsive,Remission,5,Last,NA,Hypoallergenicc_Oxytetracycline_200mg,5,0,Unknown,Mixed,18,Greyhound_Alopecia,Mild_neutropenia_breed_related,Greyhound,Hypoallergenic,720,Female,Yes,2,BridgetteC V2_Rep1_FVASLMML1227,True Sample
sa344,Cytology_Brush,NA,Intestine,2015,9,9,Bridgette,ChronicEnteropathy,New_Study,Antibiotic_Responsive,Active,1,First,NA,Hypoallergenicc_Oxytetracycline_200mg,5,0,Unknown,Mixed,18,Greyhound_Alopecia,Mild_neutropenia_breed_related,Greyhound,Hypoallergenic,720,Female,Yes,2,BridgetteCB V1_Rep1_FVASLMML1229,True Sample
sa87,Cytology_Brush,NA,Intestine,2016,1,20,Bridgette,ChronicEnteropathy,New_Study,Antibiotic_Responsive,Remission,5,Last,NA,Hypoallergenicc_Oxytetracycline_200mg,5,0,Unknown,Mixed,18,Greyhound_Alopecia,Mild_neutropenia_breed_related,Greyhound,Hypoallergenic,720,Female,Yes,2,BridgetteCB V2_Rep1_FVASLMML1231,True Sample
sa61,Small_Intestine_Biopsy,NA,Intestine,2016,1,20,Bridgette,ChronicEnteropathy,New_Study,Antibiotic_Responsive,Remission,5,Last,NA,Hypoallergenicc_Oxytetracycline_200mg,5,0,Unknown,Mixed,18,Greyhound_Alopecia,Mild_neutropenia_breed_related,Greyhound,Hypoallergenic,720,Female,Yes,2,BridgetteSI V2_Rep1_FVASLMML1233,True Sample
sa688,Ileum,NA,Intestine,2016,1,20,Bridgette,ChronicEnteropathy,New_Study,Antibiotic_Responsive,Remission,5,Last,NA,Hypoallergenicc_Oxytetracycline_200mg,5,0,Unknown,Mixed,18,Greyhound_Alopecia,Mild_neutropenia_breed_related,Greyhound,Hypoallergenic,720,Female,Yes,2,BridgetteI V2_Rep1_FVASLMML1235,True Sample
sa9,Ileum,NA,Intestine,2015,9,9,Bridgette,ChronicEnteropathy,New_Study,Antibiotic_Responsive,Active,1,First,NA,Hypoallergenicc_Oxytetracycline_200mg,5,0,Unknown,Mixed,18,Greyhound_Alopecia,Mild_neutropenia_breed_related,Greyhound,Hypoallergenic,720,Female,Yes,2,BridgetteI V1_Rep1_FVASLMML1237,True Sample
sa598,Small_Intestine_Biopsy,NA,Intestine,2015,9,9,Bridgette,ChronicEnteropathy,New_Study,Antibiotic_Responsive,Active,1,First,NA,Hypoallergenicc_Oxytetracycline_200mg,5,0,Unknown,Mixed,18,Greyhound_Alopecia,Mild_neutropenia_breed_related,Greyhound,Hypoallergenic,720,Female,Yes,2,BridgetteSI V1_Rep1_FVASLMML1239,True Sample
sa193,Faeces,Total_Bacteria_IgA,IgA,2013,2,27,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Active,1,First,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith General Presort IgA V1_Rep1_FVASLMML1241,True Sample
sa117,Water_presort,Water_presort_IgA,IgA,2013,2,27,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Active,1,First,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith presort IgA V1_Rep1_FVASLMML1243,Control Sample
sa692,Faeces,IgA+,IgA,2013,2,27,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Active,1,First,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith IgA+ V1_Rep1_FVASLMML1245,True Sample
sa501,Faeces,IgA-,IgA,2013,2,27,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Active,1,First,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith IgA- V1_Rep1_FVASLMML1247,True Sample
sa32,Faeces,Total_Bacteria_IgA,IgA,2013,6,11,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Remission,2,Last,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith General Presort IgA V2_Rep1_FVASLMML1249,True Sample
sa163,Water_presort,Water_presort_IgA,IgA,2013,6,11,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Remission,2,Last,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith presort IgA V2_Rep1_FVASLMML1251,Control Sample
sa637,Faeces,IgA+,IgA,2013,6,11,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Remission,2,Last,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith IgA+ V2_Rep1_FVASLMML1253,True Sample
sa134,Faeces,IgA-,IgA,2013,6,11,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Remission,2,Last,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith IgA- V2_Rep1_FVASLMML1255,True Sample
sa176,Faeces,Total_Bacteria_IgG,IgG,2013,2,27,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Active,1,First,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith General Presort IgG V1_Rep1_FVASLMML1257,True Sample
sa377,Water_presort,Water_presort_IgG,IgG,2013,2,27,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Active,1,First,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith presort IgG V1_Rep1_FVASLMML1259,Control Sample
sa592,Faeces,IgG+,IgG,2013,2,27,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Active,1,First,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith IgG+ V1_Rep1_FVASLMML1261,True Sample
sa443,Faeces,IgG-,IgG,2013,2,27,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Active,1,First,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith IgG- V1_Rep1_FVASLMML1263,True Sample
sa448,Faeces,Total_Bacteria_IgG,IgG,2013,6,11,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Remission,2,Last,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith General Presort IgG V2_Rep1_FVASLMML1265,True Sample
sa260,Water_presort,Water_presort_IgG,IgG,2013,6,11,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Remission,2,Last,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith presort IgG V2_Rep1_FVASLMML1267,Control Sample
sa312,Faeces,IgG+,IgG,2013,6,11,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Remission,2,Last,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith IgG+ V2_Rep1_FVASLMML1269,True Sample
sa317,Faeces,IgG-,IgG,2013,6,11,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Remission,2,Last,Unknown,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,Bentley Smith IgG- V2_Rep1_FVASLMML1271,True Sample
sa660,Colon_Biopsy,NA,Intestine,2013,6,11,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Remission,2,Last,NA,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,SmithC V2_Rep1_FVASLMML1273,True Sample
sa171,Colon_Biopsy,NA,Intestine,2013,2,27,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Active,1,First,NA,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,SmithC V1_Rep1_FVASLMML1275,True Sample
sa230,Small_Intestine_Biopsy,NA,Intestine,2013,6,11,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Remission,2,Last,NA,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,SmithSI V2_Rep1_FVASLMML1277,True Sample
sa609,Small_Intestine_Biopsy,NA,Intestine,2013,2,27,Bentley Smith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Active,1,First,NA,Sensitivity_and_hypoallergenic_Oxytetracycline_200mg,5,0,24,Mixed,15,Behavioural,Haemoconcentration_eosinophilia,Basset_Hound,Sensitivity_and_hypoallergic,1050,Male,No,2,SmithSI V1_Rep1_FVASLMML1279,True Sample
sa587,Interun_control,NA,NA,NA,NA,NA,Interun_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Interun control_Rep1_FVASLMML1281,True Sample
sa420,Water_negative,NA,NA,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Negative_Rep1_FVASLMML1283,Control Sample
sa509,Mock_community,NA,NA,NA,NA,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Positive_mock community_Rep1_FVASLMML1285,True Sample
sa661,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WATER WEHI_Rep1_FVASLMML1287,Control Sample
sa450,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WATER WEHI_Rep1_FVASLMML1289,Control Sample
sa391,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WATER WEHI_Rep1_FVASLMML1291,Control Sample
sa564,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WATER WEHI_Rep1_FVASLMML1293,Control Sample
sa519,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WATER WEHI_Rep1_FVASLMML1295,Control Sample
sa474,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WATER WEHI_Rep1_FVASLMML1297,Control Sample
sa369,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WATER WEHI_Rep1_FVASLMML1299,Control Sample
sa313,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WATER WEHI_Rep1_FVASLMML1301,Control Sample
sa591,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WATER WEHI_Rep1_FVASLMML1303,Control Sample
sa322,Faeces,Total_Bacteria_IgA,IgA,2014,12,5,Electre,Healthy,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre Presort General IgA V1_Rep1_FVASLMML1305,True Sample
sa683,Water_presort,Water_presort_IgA,IgA,2014,12,5,Electre,Healthy,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre presort IgA V1_Rep1_FVASLMML1307,Control Sample
sa361,Faeces,IgA+,IgA,2014,12,5,Electre,Healthy,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre IgA+ V1_Rep1_FVASLMML1309,True Sample
sa461,Faeces,IgA-,IgA,2014,12,5,Electre,Healthy,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre IgA- V1_Rep1_FVASLMML1311,True Sample
sa145,Faeces,Total_Bacteria_IgA,IgA,2015,2,2,Electre,Healthy,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre Presort General IgA V2_Rep1_FVASLMML1313,True Sample
sa535,Water_presort,Water_presort_IgA,IgA,2015,2,2,Electre,Healthy,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre presort IgA V2_Rep1_FVASLMML1315,Control Sample
sa419,Faeces,IgA+,IgA,2015,2,2,Electre,Healthy,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre IgA+ V2_Rep1_FVASLMML1317,True Sample
sa525,Faeces,IgA-,IgA,2015,2,2,Electre,Healthy,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre IgA- V2_Rep1_FVASLMML1319,True Sample
sa514,Colon_Biopsy,NA,Intestine,2010,10,6,Goldsmith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Active,1,First,NA,Sensitivity,9,0,18,Large_Intestine,8,None,WNL,Toy_Poodle,Sensitivity,900,Male,Yes,2,GoldsmithC V1_Rep1_FVASLMML1321,True Sample
sa495,Small_Intestine_Biopsy,NA,Intestine,2010,10,6,Goldsmith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Active,1,First,NA,Sensitivity,9,0,18,Large_Intestine,8,None,WNL,Toy_Poodle,Sensitivity,902,Male,Yes,2,GoldsmithSI V1_Rep1_FVASLMML1323,True Sample
sa220,Small_Intestine_Biopsy,NA,Intestine,2010,10,6,Goldsmith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Remission,2,Last,NA,Sensitivity,9,0,18,Large_Intestine,8,None,WNL,Toy_Poodle,Sensitivity,904,Male,Yes,2,GoldsmithSI V2_Rep1_FVASLMML1325,True Sample
sa613,Colon_Biopsy,NA,Intestine,2010,12,2,Goldsmith,ChronicEnteropathy,Old_Study,Antibiotic_Responsive,Remission,2,Last,NA,Sensitivity,9,0,18,Large_Intestine,8,None,WNL,Toy_Poodle,Sensitivity,906,Male,Yes,2,GoldsmithC V2_Rep1_FVASLMML1327,True Sample
sa570,Faeces,Total_Bacteria_IgG,IgG,2014,12,5,Electre,Healthy,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre Presort General IgG V1_Rep1_FVASLMML1329,True Sample
sa224,Water_presort,Water_presort_IgG,IgG,2014,12,5,Electre,Healthy,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre presort IgG V1_Rep1_FVASLMML1331,Control Sample
sa398,Faeces,IgG+,IgG,2014,12,5,Electre,Healthy,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre IgG+ V1_Rep1_FVASLMML1333,True Sample
sa320,Faeces,IgG-,IgG,2014,12,5,Electre,Healthy,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre IgG- V1_Rep1_FVASLMML1335,True Sample
sa30,Faeces,Total_Bacteria_IgG,IgG,2015,2,2,Electre,Healthy,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre Presort General IgG V2_Rep1_FVASLMML1337,True Sample
sa107,Water_presort,Water_presort_IgG,IgG,2015,2,2,Electre,Healthy,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre presort IgG V2_Rep1_FVASLMML1339,Control Sample
sa37,Faeces,IgG+,IgG,2015,2,2,Electre,Healthy,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre IgG+ V2_Rep1_FVASLMML1341,True Sample
sa431,Faeces,IgG-,IgG,2015,2,2,Electre,Healthy,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Cross_Terrier,Adult_Light_Hills,1825,Female,Yes,2,Electre IgG- V2_Rep1_FVASLMML1343,True Sample
sa196,Faeces,Total_Bacteria_IgA,IgA,2014,10,9,Buckley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Active,1,First,2,Z_D_Hills_Hypoallergenic_Oxytetracycline_200mg_prednisolone,Unknown,Unknown,8,Small_Intestine,NA,Multiple_SC_Masses_Trigeminal_neuropathy_Temporal_muscle_atrophy,WNL,Flat_Coated_Retriever,Z_D_Hills_Hypoallergenic,3285,Male,Yes,2,Buckley General Presort IgA V1_Rep1_FVASLMML1345,True Sample
sa553,Water_presort,Water_presort_IgA,IgA,2014,10,9,Buckley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Active,1,First,2,Z_D_Hills_Hypoallergenic_Oxytetracycline_200mg_prednisolone,Unknown,Unknown,8,Small_Intestine,NA,Multiple_SC_Masses_Trigeminal_neuropathy_Temporal_muscle_atrophy,WNL,Flat_Coated_Retriever,Z_D_Hills_Hypoallergenic,3285,Male,Yes,2,Buckley presort IgA V1_Rep1_FVASLMML1347,Control Sample
sa417,Faeces,IgA+,IgA,2014,10,9,Buckley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Active,1,First,2,Z_D_Hills_Hypoallergenic_Oxytetracycline_200mg_prednisolone,Unknown,Unknown,8,Small_Intestine,NA,Multiple_SC_Masses_Trigeminal_neuropathy_Temporal_muscle_atrophy,WNL,Flat_Coated_Retriever,Z_D_Hills_Hypoallergenic,3285,Male,Yes,2,Buckley IgA+ V1_Rep1_FVASLMML1349,True Sample
sa66,Faeces,IgA-,IgA,2014,10,9,Buckley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Active,1,First,2,Z_D_Hills_Hypoallergenic_Oxytetracycline_200mg_prednisolone,Unknown,Unknown,8,Small_Intestine,NA,Multiple_SC_Masses_Trigeminal_neuropathy_Temporal_muscle_atrophy,WNL,Flat_Coated_Retriever,Z_D_Hills_Hypoallergenic,3285,Male,Yes,2,Buckley IgA- V1_Rep1_FVASLMML1351,True Sample
sa440,Colon_Biopsy,NA,Intestine,2015,1,15,Ruby,ChronicEnteropathy,New_Study,Antibiotic_Responsive,Active,1,First,NA,Hypoallergenic_Oxytetracycline_200mg,Unknown,Unknown,32,Mixed,NA,Idiopathic_epilepsy_Phenobarbitone,Mild_Hypoalbuminemia,Labrador_Retriever,Hypoallergenic,1320,Female,Yes,2,RubyC V1_Rep1_FVASLMML1353,True Sample
sa328,Cytology_Brush,NA,Intestine,2015,1,15,Ruby,ChronicEnteropathy,New_Study,Antibiotic_Responsive,Active,1,First,NA,Hypoallergenic_Oxytetracycline_200mg,Unknown,Unknown,32,Mixed,NA,Idiopathic_epilepsy_Phenobarbitone,Mild_Hypoalbuminemia,Labrador_Retriever,Hypoallergenic,1320,Female,Yes,2,RubyCB V1_Rep1_FVASLMML1355,True Sample
sa270,Ileum,NA,Intestine,2015,1,15,Ruby,ChronicEnteropathy,New_Study,Antibiotic_Responsive,Active,1,First,NA,Hypoallergenic_Oxytetracycline_200mg,Unknown,Unknown,32,Mixed,NA,Idiopathic_epilepsy_Phenobarbitone,Mild_Hypoalbuminemia,Labrador_Retriever,Hypoallergenic,1320,Female,Yes,2,RubyI V1_Rep1_FVASLMML1357,True Sample
sa338,Colon_Biopsy,NA,Intestine,2012,7,31,Monty,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,NA,Hypoallergenic,4,0,3,Mixed,6,None,BAST_mild_increase_pre_normal_post,Weimaraner,Hypoallergenic,630,Male,Yes,2,MontyC V2_Rep1_FVASLMML1359,True Sample
sa213,Small_Intestine_Biopsy,NA,Intestine,2012,7,31,Monty,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,NA,Hypoallergenic,4,0,3,Mixed,6,None,BAST_mild_increase_pre_normal_post,Weimaraner,Hypoallergenic,630,Male,Yes,2,MontySI V2_Rep1_FVASLMML1361,True Sample
sa342,Small_Intestine_Biopsy,NA,Intestine,2012,6,19,Monty,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,NA,Hypoallergenic,4,0,3,Mixed,6,None,BAST_mild_increase_pre_normal_post,Weimaraner,Hypoallergenic,630,Male,Yes,2,MontySI V1_Rep1_FVASLMML1363,True Sample
sa278,Colon_Biopsy,NA,Intestine,2012,6,19,Monty,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,NA,Hypoallergenic,4,0,3,Mixed,6,None,BAST_mild_increase_pre_normal_post,Weimaraner,Hypoallergenic,630,Male,Yes,2,MontyC V1_Rep1_FVASLMML1365,True Sample
sa303,Faeces,Total_Bacteria_IgG,IgG,2014,10,9,Buckley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Active,1,First,2,Z_D_Hills_Hypoallergenic_Oxytetracycline_200mg_prednisolone,Unknown,Unknown,8,Small_Intestine,NA,Multiple_SC_Masses_Trigeminal_neuropathy_Temporal_muscle_atrophy,WNL,Flat_Coated_Retriever,Z_D_Hills_Hypoallergenic,3285,Male,Yes,2,Buckley General Presort IgG V1_Rep1_FVASLMML1367,True Sample
sa627,Water_presort,Water_presort_IgG,IgG,2014,10,9,Buckley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Active,1,First,2,Z_D_Hills_Hypoallergenic_Oxytetracycline_200mg_prednisolone,Unknown,Unknown,8,Small_Intestine,NA,Multiple_SC_Masses_Trigeminal_neuropathy_Temporal_muscle_atrophy,WNL,Flat_Coated_Retriever,Z_D_Hills_Hypoallergenic,3285,Male,Yes,2,Buckley presort IgG V1_Rep1_FVASLMML1369,Control Sample
sa546,Faeces,IgG+,IgG,2014,10,9,Buckley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Active,1,First,2,Z_D_Hills_Hypoallergenic_Oxytetracycline_200mg_prednisolone,Unknown,Unknown,8,Small_Intestine,NA,Multiple_SC_Masses_Trigeminal_neuropathy_Temporal_muscle_atrophy,WNL,Flat_Coated_Retriever,Z_D_Hills_Hypoallergenic,3285,Male,Yes,2,Buckley IgG+ V1_Rep1_FVASLMML1371,True Sample
sa366,Faeces,IgG-,IgG,2014,10,9,Buckley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Active,1,First,2,Z_D_Hills_Hypoallergenic_Oxytetracycline_200mg_prednisolone,Unknown,Unknown,8,Small_Intestine,NA,Multiple_SC_Masses_Trigeminal_neuropathy_Temporal_muscle_atrophy,WNL,Flat_Coated_Retriever,Z_D_Hills_Hypoallergenic,3285,Male,Yes,2,Buckley IgG- V1_Rep1_FVASLMML1373,True Sample
sa430,Cytology_Brush,NA,Intestine,2014,10,9,Buckley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Active,1,First,2,Z_D_Hills_Hypoallergenic_Oxytetracycline_200mg_prednisolone,Unknown,Unknown,8,Small_Intestine,NA,Multiple_SC_Masses_Trigeminal_neuropathy_Temporal_muscle_atrophy,WNL,Flat_Coated_Retriever,Z_D_Hills_Hypoallergenic,3285,Male,Yes,2,BuckleyCB V1_Rep1_FVASLMML1375,True Sample
